"['南开', '嘉陵道街']",禧顺花园,310,33568,"['2室1厅1卫', '低楼层 (共6层)', '92.35㎡', '平层', '塔楼', '北 南', '混合结构', '简装', '一梯两户', '集中供暖']"
"['河西', '马场街']",建国楼,125,42838,"['1室1厅1卫', '中楼层 (共7层)', '29.18㎡', '暂无数据', '板楼', '西南', '钢混结构', '简装', '一梯五户', '集中供暖']"
"['塘沽', '杭州道']",治国里,90,12858,"['2室1厅1卫', '高楼层 (共7层)', '70㎡', '平层', '板楼', '西北', '混合结构', '简装', '一梯四户', '集中供暖']"
"['津南', '双港']",欣悦佳园,68,12452,"['1室1厅1卫', '中楼层 (共17层)', '54.61㎡', '平层', '板楼', '西南', '钢混结构', '简装', '两梯六户', '集中供暖', '有']"
"['西青', '李七庄']",朗庭园,227,23434,"['2室2厅1卫', '高楼层 (共23层)', '96.87㎡', '平层', '塔楼', '南 北', '钢混结构', '其他', '两梯四户', '集中供暖', '有']"
"['河西', '桃园街']",连荣里,199,34603,"['2室1厅1卫', '高楼层 (共6层)', '57.51㎡', '平层', '板楼', '南', '混合结构', '精装', '一梯五户', '集中供暖']"
"['河东', '大王庄']",麟祥里,102,29235,"['1室1厅1卫', '低楼层 (共6层)', '34.89㎡', '平层', '板楼', '西', '混合结构', '其他', '一梯四户', '集中供暖']"
"['滨海新区', '大港']",福泽园(滨海新区),140,11894,"['2室2厅1卫', '中楼层 (共5层)', '117.71㎡', '平层', '100㎡', '板楼', '南 北', '混合结构', '精装', '一梯两户', '集中供暖']"
"['宝坻', '南三路']",中保住宅楼,75,7440,"['3室2厅1卫', '高楼层 (共6层)', '100.82㎡', '平层', '板楼', '南 北', '混合结构', '其他', '一梯两户', '集中供暖']"
"['红桥', '西营门']",和苑家园绵和园,123,16180,"['2室1厅1卫', '高楼层 (共25层)', '76.02㎡', '平层', '板塔结合', '南', '钢混结构', '精装', '两梯五户', '集中供暖', '有']"
"['河西', '小海地']",三水南里,105,25253,"['2室1厅1卫', '高楼层 (共6层)', '41.58㎡', '平层', '板楼', '南 北', '砖混结构', '精装', '一梯三户', '集中供暖']"
"['西青', '大寺']",渤海天易园,143,15220,"['2室2厅1卫', '中楼层 (共11层)', '93.96㎡', '平层', '板楼', '南 北', '钢混结构', '其他', '一梯三户', '集中供暖', '有']"
"['武清', '佛罗伦萨']",亨通花园东区北里,185,14463,"['3室2厅1卫', '中楼层 (共6层)', '127.92㎡', '平层', '板楼', '南', '混合结构', '其他', '一梯两户', '集中供暖', '有']"
"['和平', '体育馆街']",诚基经贸中心,230,38675,"['1室1厅1卫', '低楼层 (共50层)', '59.47㎡', '平层', '塔楼', '北', '钢混结构', '简装', '八梯三十六户', '集中供暖', '有']"
